rating,content,date,filter_index
5,"롯데월드에는 실내 테마파크인 롯데월드 어드벤처, 야외 테마파크인 매직 아일랜드, 아이스링크, 쇼핑몰, 한국 민속 박물관이 있습니다. 누구나 즐길 수 있는 다양한 즐길 거리가 있으며, 주말에는 많은 인파가 몰립니다. 번지 드롭, 자이로 스윙, 아틀란티스, 코멧 익스프레스, 플룸 라이드 등의 놀이기구를 즐겨보세요. 밤에는 태양의 서커스 팀이 제작한 신나는 멀티미디어 나이트 퍼레이드로 더욱 생동감 넘치는 분위기를 연출합니다. 프리미엄 패스로 대기 없이 바로 입장할 수 있습니다!",2024.08.12,0
4,"솔직히 티켓을 받는 방식이 최악이었어요. 수족관 근처 반대편까지 두 번이나 걸어가야 했는데, 제공된 정보가 명확하지 않아서 한국어로 말하려고 애썼지만 소용없었어요. 직원들도 외국인을 먹는다는 걸 알게 된 순간부터 별로 도움이 되지 않았어요.",2024.04.03,0
4,건물 안팎에 다양한 게임이 있습니다. 저희 티켓에는 같은 건물에 위치한 아쿠아리아 롯데월드 이용권이 포함되어 있습니다.,2024.02.28,0
5,"이 멋진 테마파크(한국 서울 롯데월드 어드벤처)에서 잊지 못할 추억을 만들어 보세요. 제 기억이 맞다면 이곳은 세계에서 가장 큰 실내 테마파크입니다. 저는 이곳의 모든 놀이기구를 좋아하지만, 조금 무섭긴 하지만 정말 즐거웠고, 다양한 놀이기구(자이로 스핀, 자이로 스윙, 자이로 드롭, 플룸 라이드, 프렌치 레볼루션, 번지 드롭)를 타는 동안 정말 신났습니다. 제게는 자이로 드롭이 가장 짜릿했습니다. 하지만 자이로 스윙을 타면서 아름다운 도시 풍경과 아름다운 공원의 풍경을 모두 감상할 수 있습니다. 강력 추천합니다. 한국에 가면 꼭 가봐야 할 명소입니다.",2024.01.28,0
3,"연말연시 금요일에 갔는데 사람이 정말 많았어요! 인기 놀이기구를 타려면 평균 2시간 이상 줄을 서야 했어요. 여기서 시간을 최대한 활용하고 싶다면 익스프레스 패스(매직 패스)를 추천합니다. 그렇지 않으면 분위기도 정말 좋았고, 그냥 그곳에 있는 것만으로도 행복했어요. trip.com에서 예약하고 티켓 교환하는 과정도 아주 매끄러웠고 강력 추천합니다!",2023.12.22,0
4,"어린아이들이 놀 수 있는 게 많지 않아요. 어른과 3세 이상 어린이의 가격이 동일해서 연령대가 다른 아이들에게는 그다지 가치가 없다고 생각해요. 저는 월요일에 갔는데 사람이 많았고, 특히 한국 젊은이들이 많았어요. 어린이 프로젝트 줄은 20분에서 40분 정도였어요. 하루에 많은 프로젝트를 하지 못했어요. 프로젝트가 비교적 빽빽한 편인데, 디즈니 파크는 규모가 매우 크고 걸어서 돌아다녀야 해서 아이들이 놀기 좋아요. 야외 성은 밤에 불을 밝히면 정말 아름다워요. 실내는 춥지 않고 가방이나 코트를 보관할 수도 있어요.",2023.12.20,0
4,직접 가서 티켓을 사는 것보다 여기서 사는 게 훨씬 저렴해요. 티켓을 받을 수 있는 카운터가 따로 있어요. 1회 탑승 가능한 익스프레스 티켓(5회 탑승)을 구매하는 걸 추천해요. 저희는 대기 시간이 2~3시간이라 1인당 4만 9천 원을 냈어요.,2023.11.26,0
4,우리 아이는 그곳을 좋아했습니다. 외국인 방문객이 공원의 각 구역으로 가는 길을 더 잘 안내하는 표지판이 있으면 더 좋을 것 같습니다.,2023.10.21,0
4,"줄이 길었고 대부분 놀이기구는 거의 2시간씩 기다려야 했어요... 건물 안은 정말 더웠지만... 모든 곳이 한국어, 영어, 일본어, 중국어 4개 언어로 되어 있어서 이동하기 편했어요. 한 번쯤 경험해 보면 재밌을 거예요.",2023.10.02,0
3,"유령의 집은 아마 내가 다시 줄을 서서 탈 유일한 놀이기구였을 거야... 나머지는 그냥 평범했어. 놀이기구 전체가 아이들로 가득 차 있었고, 거기에 있는 게 우리에게는 정말 어울리지 않는 것 같았어 🤣",2023.10.01,0
5,"좋은 놀이공원 티켓에 비해 매우 가치가 있습니다. 예약하기 쉬웠고, 현장에서 판매하는 것보다 저렴했습니다.",2025.03.12,0
5,최고의 패키지 투어!,2025.01.04,0
5,쇼핑몰과 기차역과 가까워서 좋은 호텔입니다. 가족 여행에 좋습니다.,2024.11.11,0
5,꽤 재밌고 매직 패스는 그만한 가치가 있어요. 줄이 너무 길어요. 매직 패스를 사길 잘했어요.,2024.12.15,0
5,매직 패스를 구매하세요!,2024.08.18,0
5,"가족과 아이들과 함께 갔는데 정말 즐거웠습니다. 다만, 일부 구역은 노후화로 인해 개선이 필요해 보입니다.",2024.06.01,0
5,우리 가족은 놀라운 4D 어트랙션을 정말 좋아했습니다. 친구들에게도 꼭 추천하고 싶습니다.,2024.01.06,0
5,아주 좋아요. 가기 전에 꼭 사세요. 행사장에서 사느라 시간 낭비하지 마세요. 그런데 제가 갔던 날에는 사람이 꽤 많았어요.,2025.01.09,0
5,서울의 중심지에 가깝습니다. 아이가 있든 없든 꼭 방문해야 할 곳입니다!,2024.08.08,0
5,아이들이 실내와 실외에서 놀 수 있는 좋은 테마파크 😍❤️ 너무 좋아요 😁👍 ㅎㅎ,2024.06.28,0
5,아주 좋은 가격에 티켓을 구했어요. 모든 것을 재생할 수 있습니다 몇 번을 가더라도 편리한 교통에 감동받을 것입니다.,2024.09.10,0
4,그곳은 여행하기 정말 좋은 곳이네요,2024.04.07,0
5,아이와 함께 여행하기 좋아요~,2024.09.15,0
5,티켓으로 교환하려면 QR 코드를 지참해야 합니다.,2025.04.12,0
4,날씨 때문에 야외 놀이기구가 문을 닫아서 여행 전체를 제대로 즐기지 못했습니다.,2024.02.19,0
5,여름이라 좀 더웠지만 정말 즐거웠어요👍🏻,2024.08.20,0
4,"우리가 거기에 있었을 때는 공원이 너무 작고, 놀이기구도 많이 없어서 즐길 게 하나도 없었습니다.",2024.03.26,0
3,비가 내려서 야외 놀이기구를 탈 수 없었습니다. 그래서 전체 티켓을 샀고 스릴 라이드를 즐길 수 없었습니다. 패스트 패스도 샀지만 실내에서만 가능한 것처럼 패스트 패스의 놀이기구를 다 탈 수도 없었고 선택의 폭이 별로 없었습니다. 야외 공원을 폐쇄할 거라면 티켓 가격을 낮춰야 했습니다.,2025.07.03,0
5,매우 즐겁고 재밌었습니다 다음에도 가족과 함께 다시 방문하고 싶습니다,2025.03.13,0
3,"롯데월드 어드벤처! 롯데월드는 한국의 인기 엔터테인먼트 및 레크리에이션 단지로, 다음과 같은 시설을 갖추고 있습니다. *롯데월드 어드벤처(실내 테마파크)* 1. 스릴 넘치는 놀이기구: 롤러코스터, 워터라이드, 4D 시뮬레이터 2. 가족 친화적인 어트랙션: 회전목마, 범퍼카, 키즈존 3. 테마 구역: 월드 카니발, 정글 어드벤처, 판타지랜드 *기타 롯데월드 어트랙션* 1. 롯데월드타워(서울스카이): 서울의 탁 트인 전망 2. 롯데월드몰: 쇼핑, 다이닝, 엔터테인먼트 3. 롯데월드 민속박물관: 한국의 문화와 전통을 전시 4. 롯데월드 아쿠아리움: 전 세계 해양 생물 5. 아이스링크: 실내 아이스 스케이팅 *위치* 서울특별시 송파구 올림픽로 240, 롯데월드 *운영 시간* 어트랙션에 따라 다릅니다. 일반적으로 오전 9시 30분부터 오후 10시까지입니다. *팁* 1. 혼잡을 피하려면 미리 계획을 세우세요. 2. 편안한 옷과 신발을 착용하세요.",2024.10.13,0
3,"좋은 곳이고 아이들과 함께 가기에도 좋을 것 같아요. 즐길 만한 음식 종류도 다양해요. 하지만 큰 문제가 하나 있어요. 일반 티켓을 사면 줄이 너무 길어서 모든 어트랙션을 다 체험할 수 없어요. 한 곳은 2시간이나 걸렸어요. 그다음에는 일반 티켓 가격의 6배인 매직 패스를 사야 하는데, 아무리 사더라도 점심 시간 이후에는 매진이라 티켓 값을 어떻게 써야 할지 모르겠어요.",2024.01.04,0
5,이곳을 정말 좋아하고 구원받는 것도 아주 쉬웠습니다.,2023.12.05,0
4,나는 그 장소를 방문하는 것을 좋아하고 결코 잊지 않습니다. 모든 사람이 한 번은 그 장소를 방문하기를 권장합니다.,2024.10.02,0
5,여자친구와 함께한 정말 기억에 남는 커플 이벤트를 적당한 가격에 다녀왔습니다.,2024.06.27,0
5,네. 모든 연령대의 아이들에게 천국과 같은 곳이에요. 저희 가족 모두 즐거운 시간을 보냈어요.,2025.07.14,0
5,가족과 아이들과 함께 가기에 좋습니다. 즐거운 시간 보내세요.. 아이들이 계속 오고 싶어해요,2024.10.04,0
4,따뜻한 분위기의 좋은 곳이에요. 서비스도 훌륭하고 음식도 맛있어요.,2024.08.13,0
5,정말 멋지고 신나는 곳이에요. 하지만 줄이 너무 길어서 견딜 수가 없어요.,2024.11.15,0
5,여행 중에 좋은 상품을 구매했습니다. 테마파크에서 사는 것보다 저렴합니다.,2024.06.18,0
5,"저와 제 여자친구는 다르게 갔고, 그만한 가치가 있었고, 귀여운 것들이 많았습니다.",2024.01.31,0
5,그곳은 좋은 곳이었고 모험이 많았지만 조금 비쌌습니다.,2024.11.13,0
4,실내외 테마파크가 있어서 부가가치가 있습니다. 하지만 단일 게임으로는 대기 시간이 너무 깁니다.,2024.12.21,0
5,포켓몬 봄 테마 너무 재밌고 귀여웠어요! 강력 추천합니다.,2025.03.18,0
5,가장 저렴하지만 학교 방학 때 한국에 가서 사람이 너무 많아요,2024.06.24,0
5,재밌게 놀기 좋은 곳인데 사람이 너무 많았어요. 놀이기구 타려면 Q가 길어야 해요.,2024.06.04,0
5,사람이 너무 많은데 너무 아름다운 곳이에요,2024.09.14,0
4,"공원에서 즐거운 시간을 보냈습니다. 꽤 좋았지만, 몇 가지 개선이 필요한 부분이 있었습니다.",2024.08.13,0
5,구매할 가치가 있습니다. 카운터에서 티켓으로 교환해야 합니다.,2025.04.15,0
5,좋은 전망,2024.09.16,0
3,사람이 너무 많아요. 게임 3개만 참여할 수 있어요. 게임마다 1시간 이상 대기해야 해요.,2023.12.22,0
5,"교환하기 쉽고, 장소는 붐비지만 전반적으로 아이들은 즐깁니다.",2025.04.21,0
5,아이들과 꼭 가봐야 할 곳이에요. 단점은 줄이 길다는 거예요.,2023.12.25,0
5,티켓 예약 및 수령이 간편합니다. 가격 대비 만족합니다.,2024.01.26,0
5,정말 기대되는 여행이었어요. 응원해주셔서 감사합니다.,2025.06.06,0
5,멋지고 미친 게임이네요,2024.12.29,0
5,가격 대비 만족도가 높고 실물 티켓으로 교환하기 쉽습니다.,2024.08.31,0
5,매직패스로 하면 더 좋다,2023.08.10,0
5,나는 정말 재밌었어요. 내가 가본 놀이공원 중 가장 멋진 곳이에요.,2024.09.30,0
5,모든 액티비티가 재밌었고 기대 이상이었어요. 주말에는 줄이 너무 길었어요.,2025.07.15,0
5,"서울에 위치한 한국 최고의 테마파크, 롯데월드 어드벤처에서 마법 같은 여정을 시작하세요! 매혹적인 실내외 공간을 자랑하는 롯데월드 어드벤처는 스릴 넘치는 놀이기구, 매혹적인 쇼, 그리고 즐거운 퍼레이드를 선사합니다. 심장을 뛰게 하는 롤러코스터부터 모든 연령대를 위한 매력적인 어트랙션까지, 이 세계적인 수준의 파크는 끝없는 재미와 모험을 보장합니다. 스릴과 환상이 환상적으로 어우러진 진정한 몰입형 여행지의 경이로움을 경험해 보세요!",2024.08.14,0
5,"세계 최대 규모의 실내 놀이공원 중 하나로, 아틀란티스, 콩키스타도르, 프렌치 레볼루션 등의 놀이기구를 갖추고 있습니다. 매직 아일랜드로 알려진 야외 공간에서는 자이로 드롭과 자이로 스윙 등 신나는 놀이기구를 즐길 수 있습니다.",2024.08.10,0
5,"처음 가봤는데, 좋은 경험이었고, 할 수 있는 게 정말 많았어요. 가족, 친구들과 함께 추억할 수 있는 최고의 순간들이었어요.",2024.08.07,0
5,"롯데월드 어드벤처에서의 하루는 고속 아틀란티스 롤러코스터 탑승의 스릴로 시작됩니다. 그 후, 매직 아일랜드와 어드벤처 같은 테마 존을 탐험하며 프랑스 혁명 놀이기구와 기발한 회전목마 등의 어트랙션을 즐겨보세요. 실내 파크에서는 쇼, 퍼레이드, 그리고 다양한 먹거리를 즐길 수 있습니다. 오후에는 실내 링크에서 아이스 스케이팅을 즐기고 기념품 쇼핑을 즐길 수 있습니다. 저녁에는 화려한 멀티미디어 퍼레이드와 불꽃놀이가 펼쳐집니다.",2024.07.29,0
4,대부분의 게임은 1시간 이상 대기해야 하므로 패스트 패스를 구매하는 것이 좋습니다.,2024.07.04,0
5,"서울에 위치한 롯데월드는 남녀노소 누구나 즐길 수 있는 엔터테인먼트와 모험이 어우러진 놀라운 경험을 선사합니다. 넓은 부지에 실내외 놀이공원, 쇼핑몰, 인공섬까지 마련되어 있어 누구나 즐거운 시간을 보낼 수 있습니다. 실내 매직 아일랜드는 스릴 넘치는 놀이기구와 신나는 쇼로 더위를 피해 휴식을 취하기에 안성맞춤이며, 야외 어드벤처 테마파크는 다양한 롤러코스터와 어트랙션을 제공합니다. 롯데월드의 상징적인 매직 캐슬, 아름다운 인공섬, 그리고 판타지 포레스트와 어드벤처 랜드와 같은 테마존은 짜릿함을 더합니다. 활기 넘치는 분위기, 화려한 퍼레이드, 다채로운 엔터테인먼트를 자랑하는 롯데월드는 가족, 친구, 그리고 스릴을 즐기는 모든 이에게 기쁨과 모험의 향연을 선사하는 역동적인 여행지입니다.",2024.02.28,0
5,"한국, 특히 서울 여행을 계획하신다면 롯데월드 어드벤처를 꼭 일정에 포함하세요. 익스트림 액티비티를 좋아하는 분이라면 즐길 수 있는 놀이기구가 정말 많습니다.",2024.02.10,0
4,에버랜드만큼 재밌지는 않지만 가볼 만한 가치가 있어요.,2024.01.02,0
5,훌륭합니다... Trip.com에서 구매하면 가성비가 매우 좋습니다.,2023.12.02,0
3,이곳은 12세 이하의 어린이를 포함한 가족 여행을 위한 곳이라고 생각합니다.,2025.01.07,0
4,특히 야외 구역에서 신나는 놀이기구를 즐겨보세요!,2024.12.17,0
5,아이들과 함께 즐거운 하루를 보낼 수 있는 최고의 장소,2024.10.07,0
5,아주 좋은 티켓으로 여자친구와 함께 여행했어요.,2024.06.27,0
5,"원활한 교환 과정, 모든 것이 좋습니다",2024.11.12,0
5,정말 재밌어요! 탐험할 수 있는 명소가 많아요.,2024.11.02,0
3,비가 내리고 모두가 실내 놀이기구를 타기 위해 줄을 서 있었고 모든 놀이기구가 너무 오래 걸렸습니다.,2024.05.22,0
5,티켓 교환이 간편해요! 강력 추천합니다,2024.02.14,0
5,방문하기 좋은 곳이에요. 아이들이 정말 좋아했어요.,2023.12.06,0
5,가족과 함께 보낸 정말 좋은 하루였습니다.,2025.06.05,0
5,"방문할 만한 가치가 있지만, 게임은 대부분 청소년을 대상으로 합니다.",2025.04.13,0
4,"괜찮은 놀이공원. 스릴 넘치는 놀이기구는 없음. 음식은 괜찮고, 그렇게 비싸지 않음",2024.12.20,0
5,롯데월드 어드벤처에서 정말 즐거운 시간이었습니다,2024.10.10,0
5,테마파크에서 시간을 보내기에 좋은 곳,2023.10.04,0
5,예약이 쉽고 사용하기 편리했습니다.,2025.07.01,0
4,좋은 경험이었습니다,2025.07.02,0
3,많은 기계가 닫혀서 서비스를 받을 수 없었지만 저는 프리미엄 패스트트랙으로 전액을 지불했습니다.,2025.04.29,0
5,좀 더 극단적인 감정을 느끼기에 좋은 곳,2024.08.23,0
4,한 번 방문했는데 재밌고 기억에 남는 곳이었습니다! 하지만 다시는 안 갈 것 같아요 :),2024.01.02,0
5,아주 좋은 곳이고 보기에도 매력적이네요,2024.10.15,0
4,아이들에게 더 적합합니다. 겨울철에는 많은 어트랙션이 문을 닫습니다.,2023.12.20,0
5,플레이할 가치가 있다,2025.03.27,0
5,정말 재밌어요,2023.09.01,0
5,우리가 경험한 최고의 경험 중 하나,2025.02.21,0
5,이 곳을 추천해줘서 좋다,2024.08.12,0
4,줄이 너무 길어서 실제로는 많은 놀이기구를 탈 수 없었습니다.,2024.03.24,0
5,아이들과 함께라 피곤했지만 재밌었어요^^,2025.05.12,0
3,시설이 너무 낡았어요. 인기 놀이기구를 타려면 몇 시간씩 줄을 서야 해요. 그럴 가치가 없어요.,2025.05.05,0
5,좋은 여행이었습니다,2024.10.21,0
5,좋고 훌륭합니다. 다시 방문하고 싶습니다.,2024.09.26,0
3,롯데월드 아쿠아리움 입장권은 포함되어 있지 않습니다. 일반 패키지로 예약하세요.,2025.07.19,0
5,매우 좋은,2025.06.14,0
5,사용하기 쉬웠어요. 정말 즐거운 시간 보냈어요!,2025.04.24,0
5,매우 좋다,2024.04.02,0
5,티켓을 구매하는 것이 매우 편리합니다,2025.04.07,0
4,어린 자녀나 청소년을 둔 분들에게 좋은 곳입니다.,2025.04.28,0
5,"재밌네요 :), 금요일은 사람이 엄청 많아요",2024.11.25,0
4,"재밌는 곳이지만, 아이들이 더 어릴 때 가는 게 좋을 것 같아요.",2024.10.08,0
4,현장에서 티켓을 구매하는 것보다 저렴합니다.,2025.01.01,0
5,방문하기 가장 좋은 곳 중 하나,2024.08.11,0
5,멋진,2024.04.02,0
5,환상적이네요 너무 좋았어요,2024.10.05,0
5,내가 가본 곳 중 최고의 곳,2025.07.18,0
5,매우 좋은 실내 활동,2025.01.09,0
4,볼거리가 더 많아지면 좋겠어요.,2025.04.19,0
5,매우 흥미로운 곳,2024.09.30,0
4,이 테마파크에서 우리 가족의 휴가를 즐기고 있습니다,2024.06.20,0
4,"국내 최초, 세계 최대 규모의 실내 테마파크 롯데월드는 당신이 원하는 모든 것을 경험할 수 있는 복합 라이프 공간입니다.",2024.01.26,0
5,이곳 너무 좋아요 🩷🩷🩷,2025.02.18,0
5,방문하기 좋은 곳,2025.02.15,0
5,세상에서 가장 좋은 곳,2024.10.11,0
5,사람들은 여기서 즐길 것이다,2024.10.10,0
5,다시 방문하고 싶어요,2024.09.27,0
4,모든 게임에서 Q가 나올 것으로 예상하세요...그냥 인내심을 가지세요.,2025.05.28,0
5,아이들은 이곳을 좋아해요,2024.05.19,0
5,내가 방문하기 좋은 곳,2023.12.08,0
5,사용하기 쉽고 빠릅니다!,2025.06.11,0
5,방문해주셔서 감사합니다,2024.10.12,0
5,강력 추천,2024.10.11,0
5,재밌어요. 사용하기도 편해요.,2024.09.25,0
5,그 장소는 꽤 오래되었습니다,2024.09.18,0
5,매우 좋은 상태,2024.08.23,0
5,정말 좋고 재밌는 곳이에요,2024.08.12,0
4,즐거운 곳이었지만 사람이 너무 많았어요!,2025.07.01,0
5,놀라운 서비스 🩷,2024.10.07,0
5,방문하고 싶습니다,2024.09.25,0
5,환상적인 곳이에요 🤩,2024.08.25,0
5,이 천국의 땅,2024.08.23,0
5,엄청 재밌어요 🥳,2024.08.08,0
5,티켓을 구하기 쉽습니다.,2024.05.10,0
5,아이들을 위한 재미있는 놀이기구,2024.12.08,0
5,그것은 모험이다,2024.10.10,0
4,롯데에서 재밌었어요,2024.03.27,0
3,놀이공원이 너무 주차되어 있어서 놀이기구를 타기가 힘들어요.,2023.12.19,0
5,정말 좋았어요,2024.10.06,0
5,환상적인 장소,2024.05.15,0
5,그곳이 정말 좋았어요,2025.07.15,0
5,정말 즐거웠습니다,2025.07.11,0
5,매우 아름답다,2025.05.31,0
5,방문할 만한 곳입니다.,2024.09.27,0
5,좋은 테마파크,2024.08.04,0
5,여기서 재밌게 놀다,2024.07.30,0
3,한국 사람들은 전혀 친절하지 않아요. 마치 우리가 그들의 가족을 죽이는 것 같아요! 555,2024.07.03,0
5,정말 재밌어요!,2024.01.04,0
5,재밌지만 사람이 많아요,2023.10.08,0
5,좋은 위치,2025.03.26,0
5,만족스럽다,2024.10.02,0
5,아이들에게 좋다,2024.05.02,0
5,정말 좋은 곳이에요!,2024.12.16,0
5,아이들에게 행복하다,2024.10.12,0
5,~하고 싶습니다,2024.10.08,0
5,키즈 킹덤,2024.08.22,0
4,한국 방문 시 꼭 가봐야 할 곳,2023.12.18,0
4,아이들을 위한 활동을 더 추가할 수 있습니다,2023.12.16,0
5,장소는 재미있었습니다,2023.10.31,0
5,즐거운 시간이었습니다!,2024.12.16,0
5,매우 예쁘다,2024.10.01,0
5,좋은 가치,2025.07.08,0
5,멋지죠.,2025.05.09,0
5,놀라운 ..,2025.05.01,0
5,좋은 곳이에요,2025.01.26,0
5,좋은 곳,2024.10.02,0
5,가장 좋은 장소,2024.08.20,0
5,매우 좋아요,2025.07.13,0
4,아이들과 함께 환상적인 하루를 보내세요,2025.06.26,0
5,너무 재밌어요!!!,2025.02.25,0
5,그만한 가치가 있어요!,2024.10.20,0
5,재밌었어요,2024.09.20,0
4,아이들에게 좋고 가격 대비 가치가 있습니다.,2024.02.28,0
5,놀라운,2024.10.16,0
5,러블리,2024.09.27,0
5,좋아요,2024.08.14,0
5,너무 재밌어,2024.08.04,0
5,완벽한,2024.07.31,0
4,사람이 너무 많아서 피곤하지만 좋았어요,2024.07.12,0
5,🤩 좋아요,2024.02.04,0
5,매우 재미있다,2023.10.17,0
5,너무 좋았어용,2025.01.22,0
5,좋은 라,2024.06.15,0
5,엄청난!,2024.05.09,0
5,감독자,2024.10.16,0
5,좋은,2024.11.17,0
5,최상의,2024.10.04,0
5,재미있는,2024.10.06,0
5,😍😍😍,2024.10.01,0
5,🤣,2024.08.05,0
5,💐,2024.08.05,0
4,빠르고 즉각적인 예약,2025.06.13,0
4,한국 여행은 좋았어요,2024.10.17,0
4,좋은 날씨와 함께하는 재미,2025.05.27,0
4,좋은 명소!,2024.12.26,0
4,저렴하게 갔다올 수 있었습니다:),2024.05.10,0
4,우리는 즐거운 시간을 보냈습니다!,2024.10.26,0
4,아이들에게 좋아요,2024.05.12,0
3,각 놀이기구의 줄이 너무 길어!!!,2024.05.04,0
4,괜찮았어요.,2024.02.10,0
4,아주 멋진,2024.10.13,0
4,사용하기 쉽습니다,2024.04.30,0
4,너무 좋다,2024.08.23,0
3,가족에게 좋다,2024.01.03,0
3,🥹🥹🥹🥹,2024.08.19,0
1,"이곳은 놀이공원이 아니라 150분 동안 끝없이 줄을 서 있는 시뮬레이터입니다. 덜 인기 있는 어트랙션에서는 말라버린 애니메트로닉스가 지하 세계 공포와 메스꺼움을 유발합니다. 하지만 운영진은 이것으로 돈을 가장 많이 빨아들이는 방법을 알아냈습니다. 입장권 외에도 유료로 즐길 수 있는 어트랙션이 많습니다. 인파의 숨 막히는 악취는 밖에서도 느껴집니다. 심지어 대기열은 임시 폐쇄된 놀이기구를 의미합니다. 자신과 시간, 돈이 아깝다면 가지 마세요. 아이들에게 공원에 전염병이 돌고 있다고 알려서 기분을 상쾌하게 해 주세요.",2025.05.16,0
2,어린아이를 위한 실내 및 실외 활동만 보세요. 사람이 너무 많고 대기 시간이 길어요. 대부분 활동은 입장권과 별도로 추가로 지불해야 합니다. 결론적으로 가족과 함께 가면 지불할 가치가 없습니다.,2024.10.04,0
2,"시간과 돈 낭비였습니다. 다른 가족을 만나서만 갔는데, 매직 패스를 미리 구매해서 주요 명소에서 줄을 서지 않고 즐길 수 있는 유일한 방법인 것 같습니다. 공휴일에는 피해야 하고, 그렇지 않으면 아주 짧은 시간 동안 줄을 서서 기다려야 합니다. 지금까지 방문한 놀이공원 중 최악입니다.",2023.10.05,0
1,제가 예약한 날은 비가 좀 오고 거의 비가 오지 않았습니다(우산에 몇 방울 떨어졌습니다). 하지만 밖에서는 대부분의 흥미로운 게임을 이용할 수 없었고 서비스가 중단되었습니다. 롤러코스터를 좋아하는 사람에게는 돈 낭비였습니다.,2025.06.04,0
1,"어트랙션 하나당 두 시간씩 기다려야 하고, 엄청난 인파 속에서 비명을 지르고, 어트랙션의 절반은 추가 요금을 내야 합니다. 입장료는 6만 1천 원인데 말이죠. 우리는 같은 놀이기구를 탔는데, 먼지투성이에 더럽고 디즈니랜드와는 전혀 거리가 멀었습니다. 5D 영화에는 온갖 물건이 잔뜩 있었는데 줄을 서야 했습니다. 이제 잃어버린 돈은 헛수고로 받아들이고 있습니다. 시간 낭비일 뿐입니다. Categorical 시간 낭비는 추천하지 않습니다.",2025.05.16,0
1,"제가 가본 놀이공원 중 최악이었어요. 놀이기구가 거의 없고 줄도 길었고, 줄 없이 가는 놀이기구는 정말 지루했어요. 음식은 비싸고 전부 패스트푸드였어요. 절대 추천하지 않아요.",2025.05.04,0
1,"우리는 티켓으로 인한 문제 해결을 기다리며 롯데월드에 있었습니다. 꽤 오랜 시간 동안 기다렸고, 고객 서비스는 나쁜 태도이고 정말 좋지 않습니다. 우리의 티켓은 2개월 전에 구매했지만 다른 사람이 그 문제를 가져갔습니다. 이게 무슨 서비스인가요?",2024.12.24,0
1,"유아를 데리고 갈 만한 가치가 없습니다. 줄은 약 1시간 정도 걸리기 때문에 그녀는 대부분의 시간을 탈 수 없는 것에 대해 울면서 보냈습니다. 우리는 들어갔고, 그녀는 3세 미만이지만 아기 티켓이 필요하다고 했습니다. 우리는 그녀의 티켓을 지불했지만 그녀는 겨우 3개의 놀이기구만 탈 수 있었습니다. 우리는 매우 실망했습니다. 이곳은 십 대의 모임/데이트 장소이기 때문에 전혀 가족 친화적이지 않다고 생각했습니다. 저는 당신의 돈을 낭비하지 않을 것입니다 :)",2024.11.26,0
1,"방문하기 좋은 곳이지만 특정 구역에서 영어를 구사하는 직원들이 현지인에 대한 편견을 가지고 있어서 매우 황폐하고 실망스러웠습니다. 불행히도 외국인인 우리에게는 그들의 의견이 중요하지 않은데, 의사소통을 거부하거나 눈을 마주치지도 않았습니다. 영어를 구사하는 직원이 부족하다는 것을 보여주었습니다.",2024.07.29,0
1,가기로 결정했다면 행운을 빌어요. 제가 본 최악의 공원이에요. 놀이기구를 탈 때마다 3~4시간 줄을 서야 해요. 결국 포기해야 했어요. 60초짜리 놀이기구를 타는 동안 끔찍한 군중 속에서 땀을 흘리며 시간을 보내야 해요. 주중에 군중이 너무 많아서 놀랐어요. 공원은 들어갈 수 있는 사람 수를 제한해야 해요. 실망 그 자체예요!,2024.06.07,0
1,직원들 때문에 정말 속상해요. 특히 풍선 타는 사람들 때문에요... 부모님 늦게 오신다고 3살 아들을 쫓아낸 그 남자 때문에요. 직원들이 너무 화가 나고 피곤해 보여요 😬😬,2023.08.19,0
1,12월 30일 최악의 줄서기,2024.12.30,0
1,티켓은 라이더들의 교통 상황을 고려하면 비쌉니다. 대기 시간이 길고 장소가 붐빕니다.,2024.10.16,0
2,너무 붐벼요. 줄도 길고요. 저희는 딱 한 번만 탈 수 있었어요.,2025.04.10,0
1,오래된 시립 공원 😂😂가치가 없어,2023.12.21,0
1,많은 많은 사람들,2024.12.22,0
1,매우 나쁘고 오래되었고 매우 비쌉니다,2024.06.12,0
2,너무 혼잡해요.,2025.02.24,0
1,온 가족이 즐길 수 있는 아주 즐거운 곳,2025.05.05,0
1,웹사이트에 휴관 공지가 있더라고요. 공원 측과 trip.com에 문의해 봤지만 아무도 확실하게 알려주지 않았어요. 끝까지 가서 문 닫은 걸 보고 싶지 않았거든요. 공원의 내부 사정을 잘 모르는 건 정말 안타까운 일이에요. 공원이 정비를 위해 휴관했다는 걸 확인할 수 없다면 도대체 무슨 큰 시설인 거죠?,2025.07.18,0
1,"최악의 경험이었어요. 방문할 가치조차 없었어요. 직원들이 trip.com에서 구매한 패스에 대해 제대로 설명하지 않았고, QR 코드를 보여줬는데도 줄을 서라고 했어요. 줄이 길었고 직원들은 성실하지 않았어요. 1시간씩 줄을 서서 줄을 서서 맨 앞에 서 있는 아이 키를 재러 온 게 전부였어요. 놀이기구를 탈 때마다 한 시간 넘게 걸렸고, 관리도 엉망이었어요. 다시는 안 갈 거예요.",2025.06.08,0
5,저는 이곳을 정말 좋아합니다. 제 딸아이가 4살인데 정말 좋아해요. 롯데월드 테마파크에서 하루 종일 놀 수도 있고 티켓 가격도 정말 만족스럽습니다.,2024.03.15,0
